time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2024-01-26 15:30:00-05:00,MyStrategy,3a0f5966164049979d8f6d814bfabc64,SPY,buy,market,fill,1,gtc,0.0,1,stock,487.5899963378906,1.0,0.0
2024-01-29 09:30:00-05:00,MyStrategy,3cc8c04fe4c64a818d5877f8429e432d,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-29 09:30:00-05:00,MyStrategy,3cc8c04fe4c64a818d5877f8429e432d,SPY,buy,market,fill,1,gtc,0.0,1,stock,487.7300109863281,1.0,0.0
2024-01-29 12:30:00-05:00,MyStrategy,ef3346f35aab41568de1a12336d24100,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-29 12:30:00-05:00,MyStrategy,ef3346f35aab41568de1a12336d24100,SPY,buy,market,fill,1,gtc,0.0,1,stock,487.7300109863281,1.0,0.0
2024-01-29 15:30:00-05:00,MyStrategy,6bc296d289e547eea31bdc7b9a8bed32,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-29 15:30:00-05:00,MyStrategy,6bc296d289e547eea31bdc7b9a8bed32,SPY,buy,market,fill,1,gtc,0.0,1,stock,487.7300109863281,1.0,0.0
2024-01-30 09:30:00-05:00,MyStrategy,12e714dc918542f48ed7ff58f181c56e,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-30 09:30:00-05:00,MyStrategy,12e714dc918542f48ed7ff58f181c56e,SPY,buy,market,fill,1,gtc,0.0,1,stock,490.55999755859375,1.0,0.0
2024-01-30 12:30:00-05:00,MyStrategy,a3fba296a5ba4e679591cdfa6f274bcb,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-30 12:30:00-05:00,MyStrategy,a3fba296a5ba4e679591cdfa6f274bcb,SPY,buy,market,fill,1,gtc,0.0,1,stock,490.55999755859375,1.0,0.0
2024-01-30 15:30:00-05:00,MyStrategy,dcd5a7f710f646d49b3d88a542d51c83,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-30 15:30:00-05:00,MyStrategy,dcd5a7f710f646d49b3d88a542d51c83,SPY,buy,market,fill,1,gtc,0.0,1,stock,490.55999755859375,1.0,0.0
2024-01-31 09:30:00-05:00,MyStrategy,4d484643db324999b51d74c012042970,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-31 09:30:00-05:00,MyStrategy,4d484643db324999b51d74c012042970,SPY,buy,market,fill,1,gtc,0.0,1,stock,488.6199951171875,1.0,0.0
2024-01-31 12:30:00-05:00,MyStrategy,cff5318353414b4dabf11a86a9333081,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-31 12:30:00-05:00,MyStrategy,cff5318353414b4dabf11a86a9333081,SPY,buy,market,fill,1,gtc,0.0,1,stock,488.6199951171875,1.0,0.0
