datetime,portfolio_value,cash,positions,return
2024-01-30 09:30:00-05:00,100764.69989013672,72802.78002929688,"[{'asset': SPY, 'quantity': 57.0}]",0.0
2024-01-30 09:30:00-05:00,100764.69989013672,72802.78002929688,"[{'asset': SPY, 'quantity': 57.0}]",0.0
2024-01-30 12:30:00-05:00,100764.69989013672,72312.22003173828,"[{'asset': SPY, 'quantity': 58.0}]",0.0
2024-01-30 15:30:00-05:00,100764.69989013672,71821.66003417969,"[{'asset': SPY, 'quantity': 59.0}]",0.0
2024-01-30 18:30:00-05:00,100764.69989013672,71331.1000366211,"[{'asset': SPY, 'quantity': 60.0}]",0.0
2024-01-30 18:25:00-05:00,100764.69989013672,71331.1000366211,"[{'asset': SPY, 'quantity': 60.0}]",0.0
2024-01-31 08:30:00-05:00,100648.29974365234,71331.1000366211,"[{'asset': SPY, 'quantity': 60.0}]",-0.0011551678972029356
2024-01-31 09:30:00-05:00,100648.29974365234,71331.1000366211,"[{'asset': SPY, 'quantity': 60.0}]",0.0
2024-01-31 09:30:00-05:00,100648.29974365234,71331.1000366211,"[{'asset': SPY, 'quantity': 60.0}]",0.0
2024-01-31 12:30:00-05:00,100648.29974365234,70842.4800415039,"[{'asset': SPY, 'quantity': 61.0}]",0.0
2024-01-31 15:30:00-05:00,100648.29974365234,70353.86004638672,"[{'asset': SPY, 'quantity': 62.0}]",0.0
2024-01-31 18:30:00-05:00,100648.29974365234,69865.24005126953,"[{'asset': SPY, 'quantity': 63.0}]",0.0
2024-01-31 18:25:00-05:00,100648.29974365234,69865.24005126953,"[{'asset': SPY, 'quantity': 63.0}]",0.0
2024-02-01 08:30:00-05:00,100396.93035888672,69865.24005126953,"[{'asset': SPY, 'quantity': 63.0}]",-0.0024975025450588717
2024-02-01 09:30:00-05:00,100396.93035888672,69865.24005126953,"[{'asset': SPY, 'quantity': 63.0}]",0.0
2024-02-01 09:30:00-05:00,100396.93035888672,69865.24005126953,"[{'asset': SPY, 'quantity': 63.0}]",0.0
2024-02-01 12:30:00-05:00,100396.93035888672,69380.61004638672,"[{'asset': SPY, 'quantity': 64.0}]",0.0
2024-02-01 15:30:00-05:00,100396.93035888672,68895.9800415039,"[{'asset': SPY, 'quantity': 65.0}]",0.0
2024-02-01 18:30:00-05:00,100396.93035888672,68411.3500366211,"[{'asset': SPY, 'quantity': 66.0}]",0.0
2024-02-01 18:25:00-05:00,100396.93035888672,68411.3500366211,"[{'asset': SPY, 'quantity': 66.0}]",0.0
2024-02-02 08:30:00-05:00,100728.24963378906,68411.3500366211,"[{'asset': SPY, 'quantity': 66.0}]",0.003300093675354221
2024-02-02 09:30:00-05:00,100728.24963378906,68411.3500366211,"[{'asset': SPY, 'quantity': 66.0}]",0.0
2024-02-02 09:30:00-05:00,100728.24963378906,68411.3500366211,"[{'asset': SPY, 'quantity': 66.0}]",0.0
2024-02-02 12:30:00-05:00,100728.24963378906,67921.70004272461,"[{'asset': SPY, 'quantity': 67.0}]",0.0
2024-02-02 15:30:00-05:00,100728.24963378906,67432.05004882812,"[{'asset': SPY, 'quantity': 68.0}]",0.0
2024-02-02 18:30:00-05:00,100728.24963378906,66942.40005493164,"[{'asset': SPY, 'quantity': 69.0}]",0.0
2024-02-02 18:25:00-05:00,100728.24963378906,66942.40005493164,"[{'asset': SPY, 'quantity': 69.0}]",0.0
2024-02-05 08:30:00-05:00,101007.7008972168,66942.40005493164,"[{'asset': SPY, 'quantity': 69.0}]",0.0027743087410305733
2024-02-05 09:30:00-05:00,101007.7008972168,66942.40005493164,"[{'asset': SPY, 'quantity': 69.0}]",0.0
2024-02-05 09:30:00-05:00,101007.7008972168,66942.40005493164,"[{'asset': SPY, 'quantity': 69.0}]",0.0
2024-02-05 12:30:00-05:00,101007.7008972168,66448.70004272461,"[{'asset': SPY, 'quantity': 70.0}]",0.0
2024-02-05 15:30:00-05:00,101007.7008972168,65955.00003051758,"[{'asset': SPY, 'quantity': 71.0}]",0.0
2024-02-05 18:30:00-05:00,101007.7008972168,65461.30001831055,"[{'asset': SPY, 'quantity': 72.0}]",0.0
2024-02-05 18:25:00-05:00,101007.7008972168,65461.30001831055,"[{'asset': SPY, 'quantity': 72.0}]",0.0
2024-02-06 08:30:00-05:00,100994.73922729492,65461.30001831055,"[{'asset': SPY, 'quantity': 72.0}]",-0.00012832358133829658
2024-02-06 09:30:00-05:00,100994.73922729492,65461.30001831055,"[{'asset': SPY, 'quantity': 72.0}]",0.0
2024-02-06 09:30:00-05:00,100994.73922729492,65461.30001831055,"[{'asset': SPY, 'quantity': 72.0}]",0.0
2024-02-06 12:30:00-05:00,100994.73922729492,64967.780029296875,"[{'asset': SPY, 'quantity': 73.0}]",0.0
2024-02-06 15:30:00-05:00,100994.73922729492,64474.2600402832,"[{'asset': SPY, 'quantity': 74.0}]",0.0
2024-02-06 18:30:00-05:00,100994.73922729492,63980.74005126953,"[{'asset': SPY, 'quantity': 75.0}]",0.0
2024-02-06 18:25:00-05:00,100994.73922729492,63980.74005126953,"[{'asset': SPY, 'quantity': 75.0}]",0.0
2024-02-07 08:30:00-05:00,101202.49069213867,63980.74005126953,"[{'asset': SPY, 'quantity': 75.0}]",0.0020570523418670383
2024-02-07 09:30:00-05:00,101202.49069213867,63980.74005126953,"[{'asset': SPY, 'quantity': 75.0}]",0.0
2024-02-07 09:30:00-05:00,101202.49069213867,63980.74005126953,"[{'asset': SPY, 'quantity': 75.0}]",0.0
2024-02-07 12:30:00-05:00,101202.49069213867,63484.45004272461,"[{'asset': SPY, 'quantity': 76.0}]",0.0
