time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2024-01-17 12:30:00-05:00,MyStrategy,8a55a086f73a40baadd239630c215eee,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-17 12:30:00-05:00,MyStrategy,8a55a086f73a40baadd239630c215eee,SPY,buy,market,fill,1,gtc,0.0,1,stock,471.82000732421875,100.0,0.0
2024-01-17 15:30:00-05:00,MyStrategy,b17b4e0aa5c84e95b93e4a6f7dadc12a,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-17 15:30:00-05:00,MyStrategy,b17b4e0aa5c84e95b93e4a6f7dadc12a,SPY,buy,market,fill,1,gtc,0.0,1,stock,471.82000732421875,100.0,0.0
2024-01-18 09:30:00-05:00,MyStrategy,d3178c740b3f45b4bcc7e0d9c23bc6cd,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-18 09:30:00-05:00,MyStrategy,d3178c740b3f45b4bcc7e0d9c23bc6cd,SPY,buy,market,fill,1,gtc,0.0,1,stock,474.010009765625,100.0,0.0
2024-01-18 12:30:00-05:00,MyStrategy,e071cada3798477d9b26ed7ad00ee850,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-18 12:30:00-05:00,MyStrategy,e071cada3798477d9b26ed7ad00ee850,SPY,buy,market,fill,1,gtc,0.0,1,stock,474.010009765625,100.0,0.0
2024-01-18 15:30:00-05:00,MyStrategy,5555b493883b4a4ca6c7ad595255c5c7,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-18 15:30:00-05:00,MyStrategy,5555b493883b4a4ca6c7ad595255c5c7,SPY,buy,market,fill,1,gtc,0.0,1,stock,474.010009765625,100.0,0.0
2024-01-19 09:30:00-05:00,MyStrategy,4abe379b336a4954823641628a2ad6f3,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-19 09:30:00-05:00,MyStrategy,4abe379b336a4954823641628a2ad6f3,SPY,buy,market,fill,1,gtc,0.0,1,stock,477.6499938964844,100.0,0.0
2024-01-19 12:30:00-05:00,MyStrategy,4b3ea90ae2054fa0890a33ac8128c19a,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-19 12:30:00-05:00,MyStrategy,4b3ea90ae2054fa0890a33ac8128c19a,SPY,buy,market,fill,1,gtc,0.0,1,stock,477.6499938964844,100.0,0.0
2024-01-19 15:30:00-05:00,MyStrategy,0c2149960b8542aeb96bf908963ba5da,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-19 15:30:00-05:00,MyStrategy,0c2149960b8542aeb96bf908963ba5da,SPY,buy,market,fill,1,gtc,0.0,1,stock,477.6499938964844,100.0,0.0
2024-01-22 09:30:00-05:00,MyStrategy,02f8d83dc6f244cf8d8d338a2a0871b3,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-22 09:30:00-05:00,MyStrategy,02f8d83dc6f244cf8d8d338a2a0871b3,SPY,buy,market,fill,1,gtc,0.0,1,stock,484.010009765625,100.0,0.0
2024-01-22 12:30:00-05:00,MyStrategy,ea427aea5222408281fa021933222dec,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-22 12:30:00-05:00,MyStrategy,ea427aea5222408281fa021933222dec,SPY,buy,market,fill,1,gtc,0.0,1,stock,484.010009765625,100.0,0.0
2024-01-22 15:30:00-05:00,MyStrategy,19ee6277981449c09c259fe5fb4307bf,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-22 15:30:00-05:00,MyStrategy,19ee6277981449c09c259fe5fb4307bf,SPY,buy,market,fill,1,gtc,0.0,1,stock,484.010009765625,100.0,0.0
2024-01-23 09:30:00-05:00,MyStrategy,bb2bd21fc7274029bee115bffddda8aa,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-23 09:30:00-05:00,MyStrategy,bb2bd21fc7274029bee115bffddda8aa,SPY,buy,market,fill,1,gtc,0.0,1,stock,484.010009765625,100.0,0.0
2024-01-23 12:30:00-05:00,MyStrategy,1938c2d43a314e5d8cd64fad5f0cb8f6,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-23 12:30:00-05:00,MyStrategy,1938c2d43a314e5d8cd64fad5f0cb8f6,SPY,buy,market,fill,1,gtc,0.0,1,stock,484.010009765625,100.0,0.0
2024-01-23 15:30:00-05:00,MyStrategy,661f9cf792de45738c83e0e6c53fb582,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-23 15:30:00-05:00,MyStrategy,661f9cf792de45738c83e0e6c53fb582,SPY,buy,market,fill,1,gtc,0.0,1,stock,484.010009765625,100.0,0.0
2024-01-24 09:30:00-05:00,MyStrategy,fd6f101e3428447c884a573d3457e91f,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-24 09:30:00-05:00,MyStrategy,fd6f101e3428447c884a573d3457e91f,SPY,buy,market,fill,1,gtc,0.0,1,stock,487.80999755859375,100.0,0.0
2024-01-24 12:30:00-05:00,MyStrategy,462dbe51d7f44fb8961b6877dd4edb1d,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-24 12:30:00-05:00,MyStrategy,462dbe51d7f44fb8961b6877dd4edb1d,SPY,buy,market,fill,1,gtc,0.0,1,stock,487.80999755859375,100.0,0.0
2024-01-24 15:30:00-05:00,MyStrategy,b718a9299d5947c183f6435b21295cb2,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-24 15:30:00-05:00,MyStrategy,b718a9299d5947c183f6435b21295cb2,SPY,buy,market,fill,1,gtc,0.0,1,stock,487.80999755859375,100.0,0.0
