time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2024-01-11 15:30:00-05:00,MyStrategy,b8898027128d4de786c4e0a1333d3f7b,SPY,buy,market,fill,1,gtc,0.0,1,stock,477.5899963378906,100.0,0.0
2024-01-12 09:30:00-05:00,MyStrategy,c20e1a638773420e99b50c001147fbfe,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-12 09:30:00-05:00,MyStrategy,c20e1a638773420e99b50c001147fbfe,SPY,buy,market,fill,1,gtc,0.0,1,stock,477.8399963378906,100.0,0.0
2024-01-12 12:30:00-05:00,MyStrategy,a7cd04c2781b4faeb08729efec81e89b,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-12 12:30:00-05:00,MyStrategy,a7cd04c2781b4faeb08729efec81e89b,SPY,buy,market,fill,1,gtc,0.0,1,stock,477.8399963378906,100.0,0.0
2024-01-12 15:30:00-05:00,MyStrategy,0febdd602c624d349e46998065f6953e,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-12 15:30:00-05:00,MyStrategy,0febdd602c624d349e46998065f6953e,SPY,buy,market,fill,1,gtc,0.0,1,stock,477.8399963378906,100.0,0.0
2024-01-16 09:30:00-05:00,MyStrategy,b772ab09ba164973b39841b787f9ad28,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-16 09:30:00-05:00,MyStrategy,b772ab09ba164973b39841b787f9ad28,SPY,buy,market,fill,1,gtc,0.0,1,stock,475.260009765625,100.0,0.0
2024-01-16 12:30:00-05:00,MyStrategy,31fa99fb093a4b11a080cfbb32eeff9b,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-16 12:30:00-05:00,MyStrategy,31fa99fb093a4b11a080cfbb32eeff9b,SPY,buy,market,fill,1,gtc,0.0,1,stock,475.260009765625,100.0,0.0
2024-01-16 15:30:00-05:00,MyStrategy,061f78e8e4e04a32aed926b91aa41385,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-16 15:30:00-05:00,MyStrategy,061f78e8e4e04a32aed926b91aa41385,SPY,buy,market,fill,1,gtc,0.0,1,stock,475.260009765625,100.0,0.0
2024-01-17 09:30:00-05:00,MyStrategy,79c486e92cde4555a9583e85271b196d,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-17 09:30:00-05:00,MyStrategy,79c486e92cde4555a9583e85271b196d,SPY,buy,market,fill,1,gtc,0.0,1,stock,471.82000732421875,100.0,0.0
2024-01-17 12:30:00-05:00,MyStrategy,3455f963bcb14c97a61364330fac4548,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-17 12:30:00-05:00,MyStrategy,3455f963bcb14c97a61364330fac4548,SPY,buy,market,fill,1,gtc,0.0,1,stock,471.82000732421875,100.0,0.0
2024-01-17 15:30:00-05:00,MyStrategy,4ccbceb94092461aba67eb83e1dc9336,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-17 15:30:00-05:00,MyStrategy,4ccbceb94092461aba67eb83e1dc9336,SPY,buy,market,fill,1,gtc,0.0,1,stock,471.82000732421875,100.0,0.0
2024-01-18 09:30:00-05:00,MyStrategy,13b135e0717d416c9ad309f0cbc5ddb2,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-18 09:30:00-05:00,MyStrategy,13b135e0717d416c9ad309f0cbc5ddb2,SPY,buy,market,fill,1,gtc,0.0,1,stock,474.010009765625,100.0,0.0
2024-01-18 12:30:00-05:00,MyStrategy,359c902c88744c87b9cad8ba90e8cf67,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
