datetime,portfolio_value,cash,positions,return
2024-01-29 09:30:00-05:00,160339.0655517578,-2473402.993774414,"[{'asset': SPY, 'quantity': 5400.0}]",0.0
2024-01-29 09:30:00-05:00,160339.0655517578,-2473402.993774414,"[{'asset': SPY, 'quantity': 5400.0}]",0.0
2024-01-29 12:30:00-05:00,160339.0655517578,-2522175.994873047,"[{'asset': SPY, 'quantity': 5500.0}]",0.0
2024-01-29 15:30:00-05:00,160339.0655517578,-2570948.9959716797,"[{'asset': SPY, 'quantity': 5600.0}]",0.0
2024-01-29 18:30:00-05:00,160339.0655517578,-2619721.9970703125,"[{'asset': SPY, 'quantity': 5700.0}]",0.0
2024-01-29 18:25:00-05:00,160339.0655517578,-2619721.9970703125,"[{'asset': SPY, 'quantity': 5700.0}]",0.0
2024-01-30 08:30:00-05:00,176469.98901367188,-2619721.9970703125,"[{'asset': SPY, 'quantity': 5700.0}]",0.10060507341990821
2024-01-30 09:30:00-05:00,176469.98901367188,-2619721.9970703125,"[{'asset': SPY, 'quantity': 5700.0}]",0.0
2024-01-30 09:30:00-05:00,176469.98901367188,-2619721.9970703125,"[{'asset': SPY, 'quantity': 5700.0}]",0.0
2024-01-30 12:30:00-05:00,176469.98901367188,-2668777.996826172,"[{'asset': SPY, 'quantity': 5800.0}]",0.0
2024-01-30 15:30:00-05:00,176469.98901367188,-2717833.9965820312,"[{'asset': SPY, 'quantity': 5900.0}]",0.0
2024-01-30 18:30:00-05:00,176469.98901367188,-2766889.9963378906,"[{'asset': SPY, 'quantity': 6000.0}]",0.0
2024-01-30 18:25:00-05:00,176469.98901367188,-2766889.9963378906,"[{'asset': SPY, 'quantity': 6000.0}]",0.0
2024-01-31 08:30:00-05:00,164829.97436523438,-2766889.9963378906,"[{'asset': SPY, 'quantity': 6000.0}]",-0.06596030698191802
2024-01-31 09:30:00-05:00,164829.97436523438,-2766889.9963378906,"[{'asset': SPY, 'quantity': 6000.0}]",0.0
2024-01-31 09:30:00-05:00,164829.97436523438,-2766889.9963378906,"[{'asset': SPY, 'quantity': 6000.0}]",0.0
2024-01-31 12:30:00-05:00,164829.97436523438,-2815751.9958496094,"[{'asset': SPY, 'quantity': 6100.0}]",0.0
2024-01-31 15:30:00-05:00,164829.97436523438,-2864613.995361328,"[{'asset': SPY, 'quantity': 6200.0}]",0.0
2024-01-31 18:30:00-05:00,164829.97436523438,-2913475.994873047,"[{'asset': SPY, 'quantity': 6300.0}]",0.0
2024-01-31 18:25:00-05:00,164829.97436523438,-2913475.994873047,"[{'asset': SPY, 'quantity': 6300.0}]",0.0
2024-02-01 08:30:00-05:00,139693.03588867188,-2913475.994873047,"[{'asset': SPY, 'quantity': 6300.0}]",-0.15250222887776133
2024-02-01 09:30:00-05:00,139693.03588867188,-2913475.994873047,"[{'asset': SPY, 'quantity': 6300.0}]",0.0
2024-02-01 09:30:00-05:00,139693.03588867188,-2913475.994873047,"[{'asset': SPY, 'quantity': 6300.0}]",0.0
2024-02-01 12:30:00-05:00,139693.03588867188,-2961938.995361328,"[{'asset': SPY, 'quantity': 6400.0}]",0.0
2024-02-01 15:30:00-05:00,139693.03588867188,-3010401.9958496094,"[{'asset': SPY, 'quantity': 6500.0}]",0.0
2024-02-01 18:30:00-05:00,139693.03588867188,-3058864.9963378906,"[{'asset': SPY, 'quantity': 6600.0}]",0.0
2024-02-01 18:25:00-05:00,139693.03588867188,-3058864.9963378906,"[{'asset': SPY, 'quantity': 6600.0}]",0.0
2024-02-02 08:30:00-05:00,172824.96337890625,-3058864.9963378906,"[{'asset': SPY, 'quantity': 6600.0}]",0.23717665866062787
2024-02-02 09:30:00-05:00,172824.96337890625,-3058864.9963378906,"[{'asset': SPY, 'quantity': 6600.0}]",0.0
2024-02-02 09:30:00-05:00,172824.96337890625,-3058864.9963378906,"[{'asset': SPY, 'quantity': 6600.0}]",0.0
2024-02-02 12:30:00-05:00,172824.96337890625,-3107829.995727539,"[{'asset': SPY, 'quantity': 6700.0}]",0.0
2024-02-02 15:30:00-05:00,172824.96337890625,-3156794.9951171875,"[{'asset': SPY, 'quantity': 6800.0}]",0.0
2024-02-02 18:30:00-05:00,172824.96337890625,-3205759.994506836,"[{'asset': SPY, 'quantity': 6900.0}]",0.0
2024-02-02 18:25:00-05:00,172824.96337890625,-3205759.994506836,"[{'asset': SPY, 'quantity': 6900.0}]",0.0
2024-02-05 08:30:00-05:00,200770.0897216797,-3205759.994506836,"[{'asset': SPY, 'quantity': 6900.0}]",0.16169612188203253
2024-02-05 09:30:00-05:00,200770.0897216797,-3205759.994506836,"[{'asset': SPY, 'quantity': 6900.0}]",0.0
2024-02-05 09:30:00-05:00,200770.0897216797,-3205759.994506836,"[{'asset': SPY, 'quantity': 6900.0}]",0.0
2024-02-05 12:30:00-05:00,200770.0897216797,-3255129.995727539,"[{'asset': SPY, 'quantity': 7000.0}]",0.0
2024-02-05 15:30:00-05:00,200770.0897216797,-3304499.996948242,"[{'asset': SPY, 'quantity': 7100.0}]",0.0
2024-02-05 18:30:00-05:00,200770.0897216797,-3353869.9981689453,"[{'asset': SPY, 'quantity': 7200.0}]",0.0
2024-02-05 18:25:00-05:00,200770.0897216797,-3353869.9981689453,"[{'asset': SPY, 'quantity': 7200.0}]",0.0
2024-02-06 08:30:00-05:00,199473.9227294922,-3353869.9981689453,"[{'asset': SPY, 'quantity': 7200.0}]",-0.006455976554995413
2024-02-06 09:30:00-05:00,199473.9227294922,-3353869.9981689453,"[{'asset': SPY, 'quantity': 7200.0}]",0.0
2024-02-06 09:30:00-05:00,199473.9227294922,-3353869.9981689453,"[{'asset': SPY, 'quantity': 7200.0}]",0.0
2024-02-06 12:30:00-05:00,199473.9227294922,-3403221.9970703125,"[{'asset': SPY, 'quantity': 7300.0}]",0.0
2024-02-06 15:30:00-05:00,199473.9227294922,-3452573.9959716797,"[{'asset': SPY, 'quantity': 7400.0}]",0.0
2024-02-06 18:30:00-05:00,199473.9227294922,-3501925.994873047,"[{'asset': SPY, 'quantity': 7500.0}]",0.0
2024-02-06 18:25:00-05:00,199473.9227294922,-3501925.994873047,"[{'asset': SPY, 'quantity': 7500.0}]",0.0
